customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
4084,Kelly May,victoria19@example.org,Japan,2025-08-25,Basic,24730.83
2838,Tristan Bonilla,panderson@example.org,United Kingdom,2021-05-03,Standard,12062.65
3698,Brandon Powell,wilsoncameron@example.com,Argentina,2022-10-27,Standard,10536.37
7129,Tanner James,martinronald@example.net,Sweden,2021-08-26,Premium,31023.48
6268,Andrew Proctor,pdavis@example.net,Japan,2022-04-14,Premium,30134.67
4942,Brandon Sanchez,lsoto@example.com,Australia,2026-06-17,Standard,24850.07
5947,Jason Day,hickstina@example.net,Argentina,2020-04-26,Basic,26214.07
4584,Ronald Gonzalez,lindarasmussen@example.org,South Korea,2020-12-02,Basic,47419.2
5785,Jonathon Stevenson,frank42@example.net,United States,2025-10-23,Standard,40259.49
4041,Melinda Patterson,qsilva@example.com,Sweden,2026-04-15,Basic,33973.52
2231,Lori Riley,xirwin@example.com,Switzerland,2024-12-12,Standard,20855.84
7570,Lori Krueger,sguzman@example.com,Switzerland,2021-01-14,Basic,12604.26
936,Lorraine Turner,mccoysamantha@example.org,Norway,2024-09-22,Standard,22462.94
2321,Brittany Cisneros,smithcarla@example.com,Netherlands,2026-03-27,Premium,24729.02
4879,Cassandra Landry,stewartlauren@example.com,Norway,2023-02-23,Basic,26530.75
522,Mr. Aaron Arnold,stefanie87@example.net,United States,2020-06-26,Basic,23520.11
523,Joseph Hill,denisecole@example.net,Italy,2026-01-24,Premium,21871.54
5346,Rachel Smith,marytownsend@example.net,Netherlands,2023-10-04,Standard,28825.7
9877,Jessica Harris,james13@example.org,India,2022-01-05,Standard,8905.27
3360,Michael Chandler,sarahwells@example.net,Switzerland,2023-11-30,Basic,535.95
1312,Timothy Clark,znorris@example.com,Germany,2020-02-03,Basic,380.4
3984,Jamie Johnson,kruegerjade@example.com,Australia,2024-05-11,Standard,41186.75
6495,Michelle King,blevinsamanda@example.net,Argentina,2024-10-26,Basic,13437.71
9561,Jillian Mack,douglaskirby@example.net,France,2023-06-20,Basic,18304.61
1717,Angela Gilmore,heidigonzales@example.com,South Korea,2022-08-16,Premium,13400.25
781,Kristy Hart,kimberlygordon@example.com,Mexico,2023-12-24,Standard,33834.63
8799,Gabriel Jones,michael85@example.net,Switzerland,2023-05-21,Standard,6642.23
8232,Scott Velazquez,datkinson@example.org,Japan,2021-10-07,Premium,26355.01
5608,Lisa Smith,jasonlucas@example.org,Sweden,2020-09-05,Basic,16920.86
5979,Jacob Miller,gmejia@example.net,France,2021-10-27,Standard,12215.43
652,Monica Ellis,jasonwilkerson@example.net,Italy,2023-01-19,Basic,38179.63
3748,Patrick Gibson,matthew79@example.com,Switzerland,2024-06-27,Basic,36796.25
2197,Ronnie Powers,kimmarcus@example.com,United Kingdom,2022-12-30,Standard,34113.49
8419,Eric Marks,matthew19@example.net,Japan,2022-05-26,Standard,17499.99
370,Kathleen Robertson,sbryant@example.net,Singapore,2024-04-02,Basic,39029.66
9885,Diane Cabrera,martinsteven@example.com,Australia,2021-03-14,Basic,11096.84
8006,Gregory Smith,dprice@example.net,South Korea,2024-07-01,Standard,5469.27
4215,Lauren Smith,brownoscar@example.org,Canada,2020-01-30,Basic,36562.82
378,Angel Gordon,benderandrew@example.net,Germany,2020-06-12,Standard,35207.85
9447,Judy Brown,shannonbutler@example.com,Sweden,2020-01-29,Premium,48320.87
2217,Jessica Carney,rachel13@example.com,Australia,2024-11-22,Basic,37943.35
8683,Cathy Miller,wdavis@example.net,United Kingdom,2025-10-23,Basic,14322.89
1614,John Mayer,carrolldiane@example.com,United States,2021-12-22,Premium,29700.82
6980,Adam Stewart,ericksonnicholas@example.org,Spain,2022-08-25,Premium,3470.05
7550,Audrey Koch,stephanieschneider@example.net,France,2025-12-02,Standard,37171.69
1828,Steven Medina,christopher06@example.com,Germany,2026-03-06,Basic,4306.09
3633,Joseph Durham,millerdanielle@example.org,South Korea,2024-06-14,Standard,6756.17
963,Michael Roberson,amy84@example.net,Spain,2020-08-18,Basic,48828.48
2994,Linda Rodriguez,amber57@example.com,Japan,2021-01-08,Basic,10349.17
6607,Emily Gamble,perezdana@example.org,South Korea,2025-05-14,Standard,31632.33
9673,Jordan Villarreal,burkeluis@example.com,Spain,2024-01-05,Premium,25885.91
2377,Chelsey Clark,sclark@example.net,Norway,2020-04-14,Standard,6916.71
8881,Amanda Wilson,jessicaweaver@example.com,United States,2020-01-25,Premium,7927.4
360,Dr. Michael Evans,john62@example.org,Brazil,2026-06-10,Basic,29214.09
3840,Miss Gina Walton,shannon27@example.net,Spain,2025-11-15,Basic,1659.3
8185,Robin Rice,hevans@example.org,Netherlands,2020-11-02,Premium,45868.07
1247,Wayne Wolfe,grice@example.net,South Korea,2020-06-20,Standard,31897.57
7505,David Jones,valdezjoseph@example.com,Netherlands,2026-01-06,Standard,26459.58
8350,James Taylor,edwardhodges@example.org,Spain,2021-12-14,Standard,41374.82
6512,Richard Golden,harmondonald@example.net,Brazil,2021-01-14,Premium,34060.03
5088,Melinda Cervantes,sarah26@example.net,Spain,2020-07-17,Basic,42873.94
3695,Karen Goodman,susan62@example.net,Singapore,2025-06-27,Standard,10223.56
1574,Jose Harrison,aanderson@example.org,South Korea,2023-05-09,Premium,21756.89
6282,Darin Byrd,daviddennis@example.org,Germany,2023-10-18,Basic,40518.84
5440,Angel Lewis,jeanetteirwin@example.net,Germany,2021-06-28,Basic,33191.4
2568,Caleb Rodriguez,taylorluis@example.net,Germany,2022-02-09,Premium,7966.87
3424,Beverly Cook,harmonrachel@example.net,South Korea,2024-04-30,Standard,20873.97
2038,Tracy Guzman,matthew57@example.com,Switzerland,2026-06-17,Standard,297.4
9244,Laura Johnson,changdeborah@example.com,United Kingdom,2022-11-13,Standard,43930.67
773,Kendra Wang DVM,georgemendez@example.com,Norway,2023-09-28,Basic,31082.63
5381,Cory Kelley,birdtonya@example.net,Mexico,2021-03-04,Premium,45624.69
9569,Dustin Potter,hschultz@example.org,Italy,2020-05-08,Premium,5291.1
3563,Heather Stevens,matthewherrera@example.net,Argentina,2022-10-23,Standard,24032.98
563,Charles Turner,gina21@example.net,Netherlands,2023-12-24,Standard,9769.44
6684,Denise Wiley,josephprice@example.net,South Korea,2020-09-06,Standard,27047.29
2547,Carl Harris,yatesjanet@example.net,Canada,2020-08-31,Standard,13160.95
5511,Andrea Hughes,marissa87@example.org,Mexico,2025-09-09,Basic,25627.16
5331,Christopher Thomas,khardy@example.com,Norway,2025-02-20,Basic,36115.72
9668,Gilbert Reynolds,kmunoz@example.com,Australia,2022-07-12,Basic,8368.45
4532,Melanie Ramos,gabriellatorres@example.net,Italy,2025-07-30,Standard,24494.04
1675,Randy Hopkins,jason80@example.com,Germany,2023-12-19,Standard,33375.29
7396,Chris Butler,pwest@example.net,India,2020-07-21,Standard,34834.55
366,David Davis,james84@example.org,South Korea,2023-10-16,Premium,41213.23
8017,Jordan Harper,qmontoya@example.net,Brazil,2024-05-29,Premium,18880.78
9377,Christina Wiley,monicabonilla@example.org,New Zealand,2021-12-11,Basic,26544.16
4328,Jonathan Porter,adrianasweeney@example.org,India,2022-09-05,Premium,5742.33
9984,Alicia Brown,shawnclayton@example.net,India,2022-10-21,Standard,36193.32
148,Charles Shah,valdezbrandon@example.org,Netherlands,2020-03-21,Standard,49841.7
1669,Todd Bishop,michael81@example.com,India,2022-09-16,Standard,39662.58
3089,Heather Russell,mariahunter@example.net,Germany,2022-12-26,Premium,25146.94
8845,Brent Hernandez,dgomez@example.com,Spain,2026-02-01,Standard,7377.11
7651,Tina Patel,williamsjacqueline@example.net,United States,2023-09-01,Standard,48627.31
408,Daniel Bush,vgarcia@example.com,Argentina,2024-03-04,Basic,45895.26
9585,Megan Ramirez,grossdanielle@example.net,Australia,2022-03-18,Basic,40571.28
7789,Kathryn Chavez,ricardo59@example.net,France,2023-09-02,Standard,15527.11
3457,Ms. Janet Leonard,patrick86@example.com,Australia,2020-05-24,Standard,48440.58
6187,Christopher Walker,saraheaton@example.com,Sweden,2026-07-31,Premium,17126.77
4183,Jordan Curry,jacobhernandez@example.org,New Zealand,2022-08-12,Basic,40575.21
3577,Lauren Marshall,michaelhuerta@example.org,Switzerland,2024-11-27,Premium,5613.1
3272,Deborah Stewart,masondavidson@example.com,Sweden,2022-07-20,Standard,42739.99
4941,Brandon Bennett,tmendoza@example.com,Mexico,2020-11-26,Standard,7452.96
1032,Jose Bennett,danacoleman@example.com,Canada,2020-05-11,Premium,44634.76
8873,John Smith,ashley27@example.org,United States,2021-06-21,Standard,11126.76
6231,Mandy Lee,hodgeschristopher@example.com,Norway,2026-03-13,Basic,45793.92
6593,Derek Coleman,cynthia10@example.com,Spain,2024-09-18,Standard,37135.32
8907,Russell Erickson,rclark@example.org,Mexico,2025-11-07,Standard,553.17
9812,Alexandria Shepherd,alicia89@example.com,India,2023-12-17,Basic,13467.04
6725,George Hall,kylie68@example.com,South Korea,2025-05-18,Basic,6929.54
8030,David Mitchell,teresa57@example.com,Mexico,2024-03-13,Standard,14278.1
8053,Nicole Ward,fsmith@example.org,Sweden,2025-02-11,Premium,35447.31
856,Alicia Roth,ramseychristopher@example.com,Switzerland,2026-06-05,Basic,25411.25
3927,Heather Thomas,jensenphilip@example.com,Spain,2020-08-05,Standard,45708.17
8548,Ronald Villegas,spencemichael@example.net,New Zealand,2025-01-26,Standard,2499.49
79,Tanya Kim,user028@nodotdomain,New Zealand,2021-08-05,Premium,38130.34
7089,Rebecca Johnson,erik62@example.com,Norway,2025-05-25,Premium,29980.4
2248,Nicole Collins,markbishop@example.net,Germany,2020-07-20,Basic,22862.88
8264,Justin Sampson,josegonzalez@example.org,Germany,2025-08-29,Standard,8978.9
4027,Jennifer Johnson,jaredjohnson@example.org,Japan,2021-01-02,Standard,27998.82
9950,Hannah Schmidt,mannwilliam@example.com,Brazil,2020-04-23,Basic,40849.68
9572,Daniel Horne II,salazarlisa@example.com,Australia,2021-08-06,Premium,15612.02
9296,Bruce Johnson,ofrancis@example.com,Australia,2024-09-24,Standard,27007.04
715,Chris Velazquez,seth27@example.org,Sweden,2026-06-24,Premium,31271.97
7452,Edward Simmons,travis96@example.com,Canada,2020-06-10,Standard,28125.17
789,Shannon Yu,annettewilson@example.net,South Korea,2025-03-26,Basic,26848.37
2280,Erin Brown,vwarner@example.net,Canada,2024-05-09,Standard,41577.9
4096,Michael Perkins,htanner@example.net,South Korea,2023-12-19,Standard,34253.62
3898,Joshua Mitchell,matthew80@example.org,United States,2021-02-02,Premium,37921.39
7945,Keith Davis,wileyadriana@example.com,Japan,2024-09-10,Premium,32354.36
7178,Matthew Austin,dominguezoscar@example.com,Switzerland,2022-01-18,Basic,45129.02
9077,Ryan Conner,robin38@example.org,France,2026-01-13,Premium,3051.81
9453,Lisa Wade,weberbianca@example.com,Norway,2024-12-29,Standard,31687.09
3632,James Tucker,rsherman@example.com,Switzerland,2022-06-06,Basic,36585.84
8625,Amanda Lloyd,shane31@example.org,France,2020-10-12,Basic,4184.34
7298,Vicki Harper,zrodriguez@example.com,Sweden,2025-12-12,Basic,3448.42
6273,Christian Rodriguez,hscott@example.com,Switzerland,2021-08-05,Premium,35320.83
425,Kimberly Sharp,fstewart@example.net,Netherlands,2025-02-25,Premium,18658.24
393,Paula Lane,joseskinner@example.org,Brazil,2025-08-15,Standard,26493.59
3192,Laura Kelley,amy09@example.net,Sweden,2023-05-17,Basic,34332.3
17,Debra Morton,,Australia,2021-11-16,Premium,6359.77
6336,Frank Fitzgerald,christophermorrison@example.com,Sweden,2022-09-23,Premium,18946.14
4201,Jessica Richardson,kenneth02@example.com,Italy,2021-10-23,Basic,49185.28
2673,Michael Suarez,steven56@example.org,Norway,2025-11-20,Standard,45694.3
2445,Jennifer Parker,sparkslaurie@example.org,France,2023-03-30,Premium,47012.82
6698,Lauren Thompson,gdoyle@example.org,Switzerland,2020-12-02,Basic,21092.54
6165,Michelle Johnson,phillipsmason@example.org,United States,2024-07-26,Standard,36622.99
2602,Ryan Palmer,elainefriedman@example.org,New Zealand,2022-08-06,Premium,1893.2
3494,Michael Chambers,debra42@example.com,Singapore,2021-01-19,Premium,31536.23
6045,Ann Calderon,uramirez@example.net,Netherlands,2020-07-19,Standard,11960.95
1460,Michael Hill,hnewman@example.net,Norway,2025-12-31,Standard,1555.09
3805,Ryan Carpenter,collinselizabeth@example.org,Norway,2025-09-18,Premium,8356.7
9846,Sandra Rush,johnparsons@example.com,Italy,2023-02-19,Premium,23258.62
7395,Richard Nicholson,lopezwilliam@example.net,Brazil,2026-01-24,Basic,20466.67
4840,Jeffrey Lynch,jennifercarson@example.net,Mexico,2022-01-01,Basic,26944.17
8112,Anita Wright,xray@example.net,Singapore,2023-11-11,Basic,13054.41
3836,Michael Taylor,heatherhopkins@example.org,Canada,2024-07-20,Basic,7908.5
9314,Donna Morris,leemary@example.com,Argentina,2024-06-18,Premium,16908.02
5684,Amanda Hodge,montoyachristopher@example.net,Mexico,2020-08-23,Basic,34323.54
8749,John Molina,qbonilla@example.com,Argentina,2021-01-16,Premium,28506.71
5828,Miranda Beck,ericjohnson@example.org,United Kingdom,2025-07-07,Standard,41030.33
9749,Eric Zimmerman,robert89@example.com,Netherlands,2020-03-06,Standard,37043.11
4725,Victoria Deleon,joshualivingston@example.org,New Zealand,2024-11-15,Standard,30021.14
8760,Elizabeth Cunningham,rachel17@example.net,Canada,2025-03-21,Standard,20102.34
5888,John Erickson,melissasmith@example.org,New Zealand,2020-05-20,Premium,22627.34
2356,Jane Reese,nball@example.com,Spain,2022-11-28,Premium,5953.27
6037,William Vasquez,randy83@example.com,Singapore,2022-08-13,Basic,18525.02
4799,John Ho,melissa99@example.org,United Kingdom,2021-06-08,Premium,19707.28
2443,Mark Frank,tcastillo@example.org,Australia,2021-05-17,Premium,20139.61
8646,Jamie Robertson,smithjennifer@example.net,United States,2025-10-04,Standard,27039.36
4593,Jeffrey Lyons,andreahogan@example.net,Sweden,2023-02-15,Premium,43956.57
8773,Kristin Bailey,jennifermeyer@example.net,France,2024-08-01,Premium,26404.73
465,Maria Fisher,adam22@example.net,Australia,2023-10-10,Standard,10025.98
164,Charles Lester,arnoldjessica@example.com,Argentina,2024-02-01,Premium,38422.34
9262,Stephanie Hansen,oharrell@example.net,Singapore,2024-04-14,Basic,15992.2
9434,Megan Boyd,nicolewyatt@example.org,Germany,2022-11-09,Basic,12369.64
8406,David Cruz,collinsnatalie@example.com,Mexico,2022-05-27,Standard,6764.88
9778,Maria Martinez,jennifermurray@example.net,South Korea,2026-01-09,Premium,34932.68
9479,Chase Lopez,dawn41@example.com,France,2020-01-27,Standard,2645.16
7381,Daniel Miller,danielhuber@example.org,United Kingdom,2020-05-12,Basic,44410.51
6637,Nathaniel Rodriguez,wflores@example.com,India,2021-02-04,Standard,34003.85
242,Antonio Garcia,potterjavier@example.net,Japan,2024-07-01,Premium,15924.44
2010,Ann Phelps,patrick84@example.com,New Zealand,2022-10-21,Basic,11241.48
6357,Erica Wright,gallowaykyle@example.com,Japan,2021-05-29,Standard,1204.73
3085,Dustin Harris,qrodriguez@example.org,Singapore,2020-09-20,Standard,40257.38
6209,Valerie Robertson,wbryant@example.com,New Zealand,2023-02-14,Standard,18029.45
901,Catherine Frazier,michael40@example.net,India,2020-08-06,Standard,2679.84
5543,Ruben Charles,michele17@example.net,Italy,2025-07-29,Premium,9985.14
6008,Lori Jordan,williamsmark@example.com,Mexico,2020-02-18,Basic,43780.01
7639,Carolyn Moore,marshalljoshua@example.com,Spain,2021-10-05,Standard,1789.48
6794,George Williams,wbarton@example.org,New Zealand,2020-01-21,Basic,40078.09
8870,Kelly Harris,martin40@example.org,Australia,2020-06-08,Premium,11911.93
7759,Christopher Bowen,brettlutz@example.com,Netherlands,2024-01-30,Standard,41798.06
4838,Jesus Wheeler,wlee@example.com,Italy,2021-01-27,Standard,3680.69
2294,Kevin Marshall,jenniferwilliams@example.net,Argentina,2023-11-10,Premium,22404.15
6549,Christopher Harrison,wmoore@example.net,Japan,2023-11-21,Basic,23539.84
7899,Jennifer Duncan,carneyross@example.net,Spain,2020-10-06,Premium,27507.7
7978,Jessica Williams,nichole79@example.net,Norway,2024-10-06,Premium,43046.25
4482,Tracy Atkins,gardnerelizabeth@example.com,Argentina,2025-10-29,Basic,11144.37
5303,Douglas Morton,jeremyharrell@example.net,South Korea,2024-03-15,Basic,22793.31
4606,Jennifer Banks,cfigueroa@example.net,Italy,2026-01-28,Basic,1380.5
3717,Traci Martinez,joerobbins@example.org,Netherlands,2024-04-26,Basic,36085.83
9072,Sergio Massey,vbrown@example.net,Spain,2021-11-18,Basic,20797.49
6141,Gavin Yates,jessicarowe@example.net,India,2024-11-25,Basic,28973.72
1765,Diana Johnson,rmiller@example.org,Switzerland,2026-03-15,Basic,19902.87
6599,Maria Parsons,brownjustin@example.net,Netherlands,2020-03-26,Basic,3547.82
1550,Samantha Howard,leah96@example.com,Norway,2021-04-01,Standard,9788.55
3030,Jason Jenkins,lcarter@example.com,Japan,2024-05-25,Premium,8650.64
8654,Brandy Moreno,charleswillis@example.net,Netherlands,2020-07-18,Premium,36549.32
6299,Thomas Wells,thart@example.net,Singapore,2022-03-04,Premium,40275.27
6663,Joy Reid,lwashington@example.net,Brazil,2026-06-26,Standard,35835.44
6627,Ray Rosario,alyssabrown@example.com,Brazil,2022-12-31,Basic,43529.53
2045,Cheryl Turner,mckenzie26@example.com,Germany,2025-03-20,Premium,13922.53
768,Virginia Casey,vnorton@example.net,Norway,2022-10-16,Basic,419.83
5694,Elijah Archer,kylemeyers@example.org,Brazil,2021-03-13,Premium,42184.93
7871,Nicole Garcia,robert91@example.org,Switzerland,2023-09-17,Standard,20041.32
7796,Joshua Anderson,luke49@example.org,United Kingdom,2025-05-23,Basic,34168.03
1509,Charles Bush,lukesmith@example.net,Singapore,2026-07-02,Premium,15389.25
7231,Craig Tate,ycarter@example.com,Brazil,2025-01-21,Premium,12862.52
7858,Louis Tyler,lisa57@example.org,South Korea,2020-08-22,Basic,12787.65
3303,Joshua Rodriguez,jaredboyd@example.net,Italy,2024-01-26,Premium,41030.95
4518,Jared Garza,xcuevas@example.org,Australia,2024-08-06,Basic,15596.28
4220,Brianna Martinez,stephanie47@example.com,United Kingdom,2021-05-14,Basic,3278.38
9079,Deborah Smith,khorton@example.net,India,2020-11-08,Standard,45027.54
9941,Christine Martin,gprice@example.net,Switzerland,2020-04-29,Premium,16750.16
3293,Jennifer Smith,jeffguzman@example.org,New Zealand,2024-05-26,Premium,47915.42
820,Deborah Campbell,barbaramorales@example.com,United States,2021-02-03,Basic,33614.52
1404,Timothy Shannon,melissa43@example.net,Singapore,2022-01-28,Basic,17044.85
1383,Judith House,zachary99@example.org,Mexico,2024-11-05,Premium,9100.22
2149,Stacy Fitzgerald,robertking@example.net,Argentina,2023-10-06,Standard,49481.96
6929,Michael White,karajames@example.com,Japan,2021-03-08,Premium,9598.15
5672,Colin Mckay,mbrown@example.net,South Korea,2025-08-23,Premium,21088.18
1639,Lydia Howard,ashleypoole@example.net,United Kingdom,2022-09-02,Basic,40211.93
5892,Kevin Smith,uosborne@example.net,Sweden,2022-07-12,Basic,20149.89
7428,Kellie Mitchell,uwalsh@example.net,Singapore,2024-08-28,Premium,32764.32
609,Chelsea Nguyen,hamptonsabrina@example.com,Italy,2020-04-05,Basic,31135.43
6908,Christopher Cameron,john51@example.net,Mexico,2023-03-25,Basic,20456.13
400,Nancy Brown,pbrown@example.com,Norway,2025-11-18,Standard,6060.16
7248,Pam Miller,carloshensley@example.net,Spain,2021-08-12,Premium,39151.77
6407,Marilyn Henry,cristianhendrix@example.org,New Zealand,2025-06-21,Premium,855.93
883,Michael Holloway,gene59@example.net,India,2023-02-22,Premium,8960.44
3566,Dale Beck,kellyjones@example.com,Mexico,2021-04-20,Premium,20934.52
4286,Erica Porter,davidwilson@example.net,Italy,2024-12-19,Basic,4498.62
1180,Edward Arroyo,paul34@example.com,United Kingdom,2025-12-16,Standard,38128.24
5449,Kimberly Mcintyre,wrightjason@example.org,Norway,2026-01-18,Premium,4634.72
4245,Kylie Bailey,jose87@example.com,Australia,2021-11-17,Standard,18636.06
5219,Zachary Ortiz,chrishenderson@example.net,Netherlands,2025-03-13,Standard,21409.94
3977,Joseph Moon,hansenkenneth@example.org,Argentina,2020-04-02,Standard,20808.94
2131,Michael Anderson,nicholas57@example.com,Mexico,2023-08-08,Standard,16956.35
5079,Teresa Jones,bishopcheryl@example.org,Norway,2021-03-17,Premium,35968.1
457,Rhonda Chavez,melissahuynh@example.com,Italy,2025-01-01,Basic,44760.56
5583,Sheri Hoover,wallercarl@example.net,Australia,2025-10-07,Premium,27642.9
5176,Erik Keller,shepardhector@example.com,United States,2023-08-15,Basic,962.51
1951,Michael Serrano,kaufmanalan@example.org,France,2026-04-12,Basic,27799.56
5373,David Williams,joshuabarton@example.net,Switzerland,2025-12-19,Basic,43154.32
690,Tiffany Townsend,christopherelliott@example.org,Norway,2024-06-19,Standard,43795.78
8853,Tracy Hogan,royhenry@example.org,Italy,2025-04-04,Premium,38550.04
6526,Ryan Mccarty,micheal40@example.net,Germany,2020-04-15,Basic,9525.87
9822,Alicia Combs,xjenkins@example.net,Japan,2025-02-05,Premium,7929.67
6489,Brenda Perkins,kathyparks@example.org,Sweden,2022-07-21,Premium,44831.82
6922,Patricia Kim,mcguireedward@example.net,Mexico,2020-01-23,Basic,4513.8
1954,Courtney Vaughan,natashakemp@example.com,South Korea,2020-10-11,Basic,13457.87
7635,Claire Mcintosh,laurageorge@example.net,New Zealand,2024-10-08,Basic,33424.13
5637,Kim Nelson,kellythompson@example.org,Netherlands,2022-02-13,Premium,26596.03
7155,Mr. Mark Landry,stonejessica@example.net,France,2022-07-28,Basic,46242.8
8425,Rebekah Gutierrez,perkinsjoshua@example.com,Argentina,2025-12-22,Standard,1874.15
6611,Pamela Hubbard,jose32@example.com,Italy,2022-12-15,Basic,14985.13
2711,Ashley Phillips,jacob36@example.net,United Kingdom,2023-04-19,Standard,4754.91
8731,Danielle Rodriguez,laura06@example.net,United Kingdom,2020-11-21,Basic,19841.5
3202,Jason Hudson,steinsergio@example.net,United States,2025-12-21,Basic,28714.89
4350,Jose Martinez,kmorgan@example.org,Germany,2022-11-28,Basic,32783.71
4139,Michele Conner,darrenhorton@example.net,Switzerland,2024-11-02,Premium,18245.85
1885,Ryan Cobb PhD,vzuniga@example.net,United Kingdom,2023-05-16,Premium,44054.81
8640,Amber Ross,tonya10@example.org,Canada,2022-07-21,Premium,43090.88
4486,Amanda Conley,christopher53@example.net,United Kingdom,2020-12-07,Standard,26014.66
2495,Patrick Pineda,maryramirez@example.org,Canada,2023-04-07,Premium,29957.57
5948,Brian Christensen,ybell@example.net,Netherlands,2022-06-14,Standard,2553.12
3037,Julia Brown,sheltonlaura@example.org,Japan,2024-05-13,Premium,19909.5
5778,Tammy Williams,gcarroll@example.net,Australia,2024-01-12,Premium,29228.47
3604,Hector Mcgee,phunt@example.org,Spain,2024-04-16,Basic,2771.09
846,Lisa Mills,lroberts@example.net,Italy,2024-11-09,Premium,17066.32
543,Steven Rivera,wolfejamie@example.org,South Korea,2023-05-10,Standard,49712.89
3725,Brittany Heath,brandimcintyre@example.com,Italy,2024-08-24,Premium,41323.55
4188,Jill Shaw,timothy39@example.net,Netherlands,2023-12-16,Standard,48840.64
3680,Christopher Mayer,bwhite@example.net,France,2024-03-18,Standard,1846.39
8900,Nicholas Davis,joshua99@example.com,Argentina,2020-08-24,Premium,19760.94
7968,Jennifer Williams,xhines@example.net,New Zealand,2026-07-03,Basic,23656.75
8486,Andrew Rose,frank14@example.org,Argentina,2023-09-15,Premium,39114.25
6076,Jamie Scott,staceychen@example.net,Singapore,2022-06-25,Basic,35877.17
7341,Betty Johnson,rachelduke@example.net,Argentina,2026-05-28,Basic,11559.32
8226,Scott Harrell,thomasdrew@example.org,Netherlands,2021-12-24,Standard,45596.48
7247,Latoya Nelson,isolomon@example.com,Spain,2020-05-11,Standard,17791.87
9711,Karla Walker,shelley50@example.net,United Kingdom,2025-03-17,Premium,26349.0
8291,Dawn Werner,cmcdaniel@example.com,Sweden,2025-02-26,Premium,6533.04
7138,Tammy Scott,glopez@example.org,Brazil,2026-06-08,Standard,17907.5
2965,Jeffrey Hernandez,andrewschristopher@example.net,Canada,2024-01-19,Basic,6227.82
7560,Rachel Berger,dhansen@example.org,Switzerland,2023-05-13,Premium,28897.6
2530,Marissa Bennett,christiecarter@example.com,France,2020-01-06,Premium,28957.17
7285,William Martinez,herrerajeremy@example.com,Switzerland,2023-12-15,Premium,25465.46
5773,Sydney Green,johnsondiane@example.net,New Zealand,2026-08-08,Basic,32162.75
1049,Thomas Short,reginameadows@example.org,Italy,2025-08-02,Standard,2047.05
7046,Justin Hughes,stacey68@example.org,Switzerland,2023-12-27,Premium,32547.81
1961,Michael Wilson,hweber@example.org,New Zealand,2025-03-04,Premium,24688.26
2531,Rebecca Barrett,aprillopez@example.net,New Zealand,2023-11-15,Basic,22900.98
9049,Jennifer Ray MD,valerie71@example.com,United Kingdom,2022-04-17,Premium,15562.3
7604,Susan James,whitejustin@example.com,United Kingdom,2021-06-01,Standard,28004.68
6525,Dennis Guerra,ysmith@example.com,United Kingdom,2020-02-22,Standard,26250.52
238,Lisa Hunter,padillagregory@example.com,Italy,2024-04-13,Premium,23246.71
4918,Carl Rubio,freynolds@example.org,Brazil,2021-08-15,Premium,36046.76
6480,Katie Hardin,dbrown@example.net,Canada,2022-03-19,Basic,8773.73
1134,Crystal Cruz,matthew71@example.org,Australia,2025-09-28,Basic,149.52
6977,Dr. Roberto Johnston,smithshawn@example.net,Singapore,2023-05-28,Standard,29898.29
5902,Jennifer Cruz,sdavis@example.com,Argentina,2020-06-05,Basic,15350.03
9058,Jeremy Cochran,johnathanrodriguez@example.com,Singapore,2022-09-10,Basic,25099.36
4260,William Silva,solisanita@example.com,Brazil,2023-03-30,Premium,37724.98
8841,Michael Wheeler,annevillarreal@example.net,Sweden,2024-05-24,Basic,42794.73
6966,Reginald Copeland,julie18@example.com,Brazil,2022-03-18,Premium,3457.42
9980,Shane Wood,brent00@example.org,Japan,2024-09-17,Basic,13895.91
793,Marie Thompson,joneschristine@example.org,Mexico,2020-12-22,Premium,15223.45
1986,Pamela Hernandez DVM,michelefoster@example.org,Australia,2025-05-23,Premium,251.7
5657,Marissa Davis,amejia@example.net,Switzerland,2023-01-02,Standard,38573.1
8740,Gary Russell,jennifer87@example.net,United States,2024-06-01,Basic,28243.76
7936,Melinda Hanson DDS,broberts@example.com,Argentina,2025-01-23,Basic,26942.8
6098,John Chavez,elizabeth65@example.com,Switzerland,2020-05-20,Basic,33497.68
5908,Edward Taylor,hfernandez@example.net,India,2021-11-06,Premium,16928.0
7374,Brian Nichols,darrell17@example.com,Switzerland,2021-07-11,Standard,46607.43
8129,Anna Brown,jennifer02@example.net,Mexico,2024-05-15,Basic,45424.75
2979,Eric Knox,twalter@example.net,Singapore,2024-12-15,Standard,1221.28
8862,Jacob Peters,tayloralbert@example.com,United States,2021-07-02,Basic,23308.41
9302,James Jenkins,pkramer@example.net,Australia,2025-03-13,Basic,22194.11
6722,Richard Case,thompsonstephen@example.com,Australia,2022-06-19,Premium,13000.79
7843,Juan Chan,twinters@example.com,Spain,2024-06-20,Basic,28294.27
5525,Carl Jackson,josephrosario@example.net,New Zealand,2020-11-18,Premium,10873.25
8722,Judy Lewis,gravesrachel@example.com,United Kingdom,2022-07-19,Basic,24368.69
8432,Olivia Carpenter,timothy84@example.net,Germany,2020-11-14,Basic,11680.47
9009,Terrance Jackson,margaretgiles@example.net,France,2024-07-05,Premium,2129.74
8604,Lisa Baxter,davidingram@example.net,Italy,2022-05-30,Standard,17448.2
